source,subset,image_id,method,n_colours,n_pairs,buggy_aa,correct_aa,aa_delta,delta_pairs_aa,aa_changed,direction,buggy_aaa,correct_aaa,aaa_delta,aaa_changed,max1_colours
raw,photographs,coco_000000437205,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000437205,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000437205,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000437205,kmeans_lab,5,10,0.4,0.4,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000438304,dsp,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000438304,median_cut,5,10,0.2,0.2,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000438304,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000438304,kmeans_lab,5,10,0.2,0.2,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000440171,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000440171,median_cut,5,10,0.5,0.5,0.0,0,False,unchanged,0.4,0.4,0.0,False,
raw,photographs,coco_000000440171,kmeans_rgb,5,10,0.4,0.4,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000440171,kmeans_lab,5,10,0.3,0.3,0.0,0,False,unchanged,0.3,0.3,0.0,False,
raw,photographs,coco_000000453341,dsp,5,10,0.3,0.3,0.0,0,False,unchanged,0.2,0.2,0.0,False,
raw,photographs,coco_000000453341,median_cut,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
raw,photographs,coco_000000453341,kmeans_rgb,5,10,0.3,0.3,0.0,0,False,unchanged,0.1,0.1,0.0,False,
